model,task,repeat,arm,passed,source,exposure,generation_calls,generation_tokens_known,preparation_calls_required,preparation_tokens_required,attempts,first_attempt_pass,failure_stage,finite_measurement,relative_deviation,numerical_loss,simulator_logs_retained,record
gpt55,eda_201,1,full,False,formal-v1,new_task,3,8196,4,4757,3,False,specification,True,0.0007234040000000163,0.0007234040000000163,6,records/units/gpt55/eda_201/1/full/record.json
gpt55,eda_201,1,spicepilot,False,formal-v1,new_task,3,13986,0,0,3,False,specification,True,2.548600000000789e-05,2.548600000000789e-05,4,records/units/gpt55/eda_201/1/spicepilot/record.json
gpt55,eda_201,2,analogcoder,True,formal-v1,new_task,1,2991,0,0,1,True,,True,0.00014481600000006977,0.00014481600000006977,1,records/units/gpt55/eda_201/2/analogcoder/record.json
gpt55,eda_201,2,direct,True,formal-v1,new_task,1,1064,0,0,1,True,,True,0.00014708399999996402,0.00014708399999996402,1,records/units/gpt55/eda_201/2/direct/record.json
gpt55,eda_201,2,full,False,formal-v1,new_task,3,8185,4,4757,3,False,specification,True,0.0007250479999999726,0.0007250479999999726,6,records/units/gpt55/eda_201/2/full/record.json
gpt55,eda_201,2,spicepilot,True,formal-v1,new_task,2,9363,0,0,2,False,,True,0.00014708399999996402,0.00014708399999996402,3,records/units/gpt55/eda_201/2/spicepilot/record.json
gpt55,eda_201,3,analogcoder,True,formal-v1,new_task,1,3117,0,0,1,True,,True,0.00014708399999996402,0.00014708399999996402,1,records/units/gpt55/eda_201/3/analogcoder/record.json
gpt55,eda_201,3,direct,True,formal-v1,new_task,1,1047,0,0,1,True,,True,0.00014481600000006977,0.00014481600000006977,1,records/units/gpt55/eda_201/3/direct/record.json
gpt55,eda_201,3,full,True,formal-v1,new_task,2,4990,4,4926,2,False,,True,0.00014708399999996402,0.00014708399999996402,1,records/units/gpt55/eda_201/3/full/record.json
gpt55,eda_201,3,spicepilot,False,formal-v1,new_task,3,13992,0,0,3,False,specification,True,1.000000130048368,1,6,records/units/gpt55/eda_201/3/spicepilot/record.json
gpt55,eda_202,1,analogcoder,True,formal-v1,new_task,1,3468,0,0,1,True,,True,8.608799999993977e-05,8.608799999993977e-05,2,records/units/gpt55/eda_202/1/analogcoder/record.json
gpt55,eda_202,1,direct,True,formal-v1,new_task,3,4005,0,0,3,False,,True,8.615200000008371e-05,8.615200000008371e-05,10,records/units/gpt55/eda_202/1/direct/record.json
gpt55,eda_202,1,full,False,formal-v1,new_task,3,10012,4,5614,3,False,specification,True,0.20007430599999995,0.20007430599999995,12,records/units/gpt55/eda_202/1/full/record.json
gpt55,eda_202,1,spicepilot,False,formal-v1,new_task,3,15127,0,0,3,False,specification,True,1.00000314256536,1,4,records/units/gpt55/eda_202/1/spicepilot/record.json
gpt55,eda_202,2,analogcoder,True,formal-v1,new_task,1,3440,0,0,1,True,,True,8.608799999993977e-05,8.608799999993977e-05,2,records/units/gpt55/eda_202/2/analogcoder/record.json
gpt55,eda_202,2,direct,False,formal-v1,new_task,3,3960,0,0,3,False,specification,True,0.20004666200000001,0.20004666200000001,11,records/units/gpt55/eda_202/2/direct/record.json
gpt55,eda_202,2,full,True,formal-v1,new_task,3,9549,4,5276,3,False,,True,8.54520000000747e-05,8.54520000000747e-05,8,records/units/gpt55/eda_202/2/full/record.json
gpt55,eda_202,2,spicepilot,False,formal-v1,new_task,3,15177,0,0,3,False,parse,False,,1,0,records/units/gpt55/eda_202/2/spicepilot/record.json
gpt55,eda_202,3,analogcoder,True,formal-v1,new_task,1,3611,0,0,1,True,,True,8.608799999993977e-05,8.608799999993977e-05,2,records/units/gpt55/eda_202/3/analogcoder/record.json
gpt55,eda_202,3,direct,True,formal-v1,new_task,2,2662,0,0,2,False,,True,8.608799999993977e-05,8.608799999993977e-05,6,records/units/gpt55/eda_202/3/direct/record.json
gpt55,eda_202,3,full,False,formal-v1,new_task,3,9696,4,5338,3,False,specification,True,0.20007430599999995,0.20007430599999995,12,records/units/gpt55/eda_202/3/full/record.json
gpt55,eda_202,3,spicepilot,False,formal-v1,new_task,3,15166,0,0,3,False,parse,False,,1,0,records/units/gpt55/eda_202/3/spicepilot/record.json
gpt55,eda_203,1,analogcoder,True,formal-v1,new_task,1,3970,0,0,1,True,,True,0.04459929000000003,0.04459929000000003,2,records/units/gpt55/eda_203/1/analogcoder/record.json
gpt55,eda_203,1,direct,False,formal-v1,new_task,3,3578,0,0,3,False,specification,True,0.54193541,0.54193541,6,records/units/gpt55/eda_203/1/direct/record.json
gpt55,eda_203,1,full,False,formal-v1,new_task,3,9144,4,5077,3,False,specification,True,0.706778144,0.706778144,4,records/units/gpt55/eda_203/1/full/record.json
gpt55,eda_203,1,spicepilot,False,formal-v1,new_task,3,14361,0,0,3,False,specification,True,0.6238327619999999,0.6238327619999999,6,records/units/gpt55/eda_203/1/spicepilot/record.json
gpt55,eda_203,2,analogcoder,True,formal-v1,new_task,1,4102,0,0,1,True,,True,0.03710470400000006,0.03710470400000006,2,records/units/gpt55/eda_203/2/analogcoder/record.json
gpt55,eda_203,2,direct,False,formal-v1,new_task,3,3562,0,0,3,False,specification,True,0.5445970520000001,0.5445970520000001,6,records/units/gpt55/eda_203/2/direct/record.json
gpt55,eda_203,2,full,False,formal-v1,new_task,3,8935,4,5293,3,False,specification,True,0.733926564,0.733926564,2,records/units/gpt55/eda_203/2/full/record.json
gpt55,eda_203,2,spicepilot,False,formal-v1,new_task,3,14366,0,0,3,False,specification,True,0.6238327619999999,0.6238327619999999,6,records/units/gpt55/eda_203/2/spicepilot/record.json
gpt55,eda_203,3,analogcoder,False,formal-v1,new_task,1,3545,0,0,1,False,parse,False,,1,0,records/units/gpt55/eda_203/3/analogcoder/record.json
gpt55,eda_203,3,direct,False,formal-v1,new_task,3,3528,0,0,3,False,specification,True,0.623574422,0.623574422,6,records/units/gpt55/eda_203/3/direct/record.json
gpt55,eda_203,3,full,False,formal-v1,new_task,3,9011,4,4940,3,False,specification,True,0.733653216,0.733653216,2,records/units/gpt55/eda_203/3/full/record.json
gpt55,eda_203,3,spicepilot,False,formal-v1,new_task,3,14373,0,0,3,False,specification,True,0.624973064,0.624973064,6,records/units/gpt55/eda_203/3/spicepilot/record.json
gpt55,eda_204,1,analogcoder,False,formal-v1,new_task,1,3806,0,0,1,False,parse,False,,1,0,records/units/gpt55/eda_204/1/analogcoder/record.json
gpt55,eda_204,1,direct,False,formal-v1,new_task,3,3861,0,0,3,False,simulation,False,,1,6,records/units/gpt55/eda_204/1/direct/record.json
gpt55,eda_204,1,full,False,formal-v1,new_task,3,10475,4,5305,3,False,specification,True,0.453039124,0.453039124,6,records/units/gpt55/eda_204/1/full/record.json
gpt55,eda_204,1,spicepilot,False,formal-v1,new_task,3,15257,0,0,3,False,parse,False,,1,4,records/units/gpt55/eda_204/1/spicepilot/record.json
gpt55,eda_204,2,analogcoder,False,formal-v1,new_task,1,3963,0,0,1,False,specification,True,0.597736676,0.597736676,2,records/units/gpt55/eda_204/2/analogcoder/record.json
gpt55,eda_204,2,direct,False,formal-v1,new_task,3,3916,0,0,3,False,specification,True,376.97065799999996,1,6,records/units/gpt55/eda_204/2/direct/record.json
gpt55,eda_204,2,full,False,formal-v1,new_task,3,10519,4,5434,3,False,specification,True,0.8792141480000001,0.8792141480000001,4,records/units/gpt55/eda_204/2/full/record.json
gpt55,eda_204,2,spicepilot,False,formal-v1,new_task,3,15171,0,0,3,False,parse,False,,1,4,records/units/gpt55/eda_204/2/spicepilot/record.json
gpt55,eda_204,3,analogcoder,False,formal-v1,new_task,1,3834,0,0,1,False,specification,True,531.2420999999999,1,2,records/units/gpt55/eda_204/3/analogcoder/record.json
gpt55,eda_204,3,direct,False,formal-v1,new_task,3,3930,0,0,3,False,specification,True,523.0745840000001,1,6,records/units/gpt55/eda_204/3/direct/record.json
gpt55,eda_204,3,full,False,formal-v1,new_task,3,10587,4,6022,3,False,specification,True,0.849458228,0.849458228,6,records/units/gpt55/eda_204/3/full/record.json
gpt55,eda_204,3,spicepilot,False,formal-v1,new_task,3,15160,0,0,3,False,specification,True,275.418244,1,4,records/units/gpt55/eda_204/3/spicepilot/record.json
gpt55,eda_205,1,analogcoder,False,formal-v1,new_task,1,3558,0,0,1,False,specification,True,0.23747540735366054,0.23747540735366054,3,records/units/gpt55/eda_205/1/analogcoder/record.json
gpt55,eda_205,1,direct,True,formal-v1,new_task,2,2377,0,0,2,False,,True,0.09206600288873608,0.09206600288873608,6,records/units/gpt55/eda_205/1/direct/record.json
gpt55,eda_205,1,full,True,formal-v1,new_task,3,8518,4,5004,3,False,,True,0.0014383570585084727,0.0014383570585084727,9,records/units/gpt55/eda_205/1/full/record.json
gpt55,eda_205,1,spicepilot,True,formal-v1,new_task,2,9772,0,0,2,False,,True,0.001964752165460254,0.001964752165460254,2,records/units/gpt55/eda_205/1/spicepilot/record.json
gpt55,eda_205,2,analogcoder,False,formal-v1,new_task,1,3367,0,0,1,False,specification,True,0.3583406861408745,0.3583406861408745,3,records/units/gpt55/eda_205/2/analogcoder/record.json
gpt55,eda_205,2,direct,True,formal-v1,new_task,1,1212,0,0,1,True,,True,0.09176456278556339,0.09176456278556339,2,records/units/gpt55/eda_205/2/direct/record.json
gpt55,eda_205,2,full,True,formal-v1,new_task,3,8272,4,4759,3,False,,True,0.09176456278556339,0.09176456278556339,10,records/units/gpt55/eda_205/2/full/record.json
gpt55,eda_205,2,spicepilot,True,formal-v1,new_task,1,4966,0,0,1,True,,True,0.0019647519592766683,0.0019647519592766683,2,records/units/gpt55/eda_205/2/spicepilot/record.json
gpt55,eda_205,3,analogcoder,True,formal-v1,new_task,1,3414,0,0,1,True,,True,0.0031040583991247105,0.0031040583991247105,2,records/units/gpt55/eda_205/3/analogcoder/record.json
gpt55,eda_205,3,direct,False,formal-v1,new_task,3,3780,0,0,3,False,specification,True,0.09261725038314342,0.09261725038314342,11,records/units/gpt55/eda_205/3/direct/record.json
gpt55,eda_205,3,full,False,formal-v1,new_task,3,8794,4,5062,3,False,specification,True,0.1616412247673294,0.1616412247673294,12,records/units/gpt55/eda_205/3/full/record.json
gpt55,eda_205,3,spicepilot,False,formal-v1,new_task,3,14711,0,0,3,False,parse,False,,1,0,records/units/gpt55/eda_205/3/spicepilot/record.json
gpt55,eda_206,1,analogcoder,False,formal-v1,new_task,1,3565,0,0,1,False,specification,True,0.35840553751512494,0.35840553751512494,4,records/units/gpt55/eda_206/1/analogcoder/record.json
gpt55,eda_206,1,direct,False,formal-v1,new_task,3,4038,0,0,3,False,specification,True,0.35832746386947756,0.35832746386947756,14,records/units/gpt55/eda_206/1/direct/record.json
gpt55,eda_206,1,full,False,formal-v1,new_task,3,8538,4,5489,3,False,specification,True,0.4180563571834164,0.4180563571834164,18,records/units/gpt55/eda_206/1/full/record.json
gpt55,eda_206,1,spicepilot,False,formal-v1,new_task,3,15225,0,0,3,False,specification,True,0.20220175464092405,0.20220175464092405,14,records/units/gpt55/eda_206/1/spicepilot/record.json
gpt55,eda_206,2,analogcoder,False,formal-v1,new_task,1,3701,0,0,1,False,specification,True,0.40982486220822,0.40982486220822,5,records/units/gpt55/eda_206/2/analogcoder/record.json
gpt55,eda_206,2,direct,False,formal-v1,new_task,3,4045,0,0,3,False,specification,True,0.49954170067442116,0.49954170067442116,14,records/units/gpt55/eda_206/2/direct/record.json
gpt55,eda_206,2,full,True,formal-v1,new_task,2,5025,4,4878,2,False,,True,0.0016197573833181878,0.0016197573833181878,7,records/units/gpt55/eda_206/2/full/record.json
gpt55,eda_206,2,spicepilot,False,formal-v1,new_task,3,15404,0,0,3,False,specification,True,0.3977448730992331,0.3977448730992331,5,records/units/gpt55/eda_206/2/spicepilot/record.json
gpt55,eda_206,3,analogcoder,False,formal-v1,new_task,1,3390,0,0,1,False,specification,True,0.35840564104819045,0.35840564104819045,4,records/units/gpt55/eda_206/3/analogcoder/record.json
gpt55,eda_206,3,direct,False,formal-v1,new_task,3,4015,0,0,3,False,specification,True,0.5459385534810283,0.5459385534810283,15,records/units/gpt55/eda_206/3/direct/record.json
gpt55,eda_206,3,full,True,formal-v1,new_task,1,2337,4,5281,1,True,,True,0.08809167176013626,0.08809167176013626,3,records/units/gpt55/eda_206/3/full/record.json
gpt55,eda_206,3,spicepilot,False,formal-v1,new_task,3,15460,0,0,3,False,parse,False,,1,6,records/units/gpt55/eda_206/3/spicepilot/record.json
gpt55,eda_207,1,analogcoder,True,formal-v1,new_task,1,3253,0,0,1,True,,True,0.009922747058823374,0.009922747058823374,2,records/units/gpt55/eda_207/1/analogcoder/record.json
gpt55,eda_207,1,direct,False,formal-v1,new_task,3,3377,0,0,3,False,specification,True,0.9135097811764705,0.9135097811764705,6,records/units/gpt55/eda_207/1/direct/record.json
gpt55,eda_207,1,full,True,formal-v1,new_task,2,4770,4,4810,2,False,,True,0.00929558039215679,0.00929558039215679,2,records/units/gpt55/eda_207/1/full/record.json
gpt55,eda_207,1,spicepilot,True,formal-v1,new_task,1,4799,0,0,1,True,,True,0.009922747058823374,0.009922747058823374,2,records/units/gpt55/eda_207/1/spicepilot/record.json
gpt55,eda_207,2,analogcoder,False,formal-v1,new_task,1,3229,0,0,1,False,specification,True,0.9135097811764705,0.9135097811764705,2,records/units/gpt55/eda_207/2/analogcoder/record.json
gpt55,eda_207,2,direct,False,formal-v1,new_task,3,3377,0,0,3,False,specification,True,0.9135097811764705,0.9135097811764705,6,records/units/gpt55/eda_207/2/direct/record.json
gpt55,eda_207,2,full,True,formal-v1,new_task,2,4749,4,4581,2,False,,True,0.008291635294117583,0.008291635294117583,2,records/units/gpt55/eda_207/2/full/record.json
gpt55,eda_207,2,spicepilot,True,formal-v1,new_task,2,9531,0,0,2,False,,True,0.00829163137254898,0.00829163137254898,4,records/units/gpt55/eda_207/2/spicepilot/record.json
gpt55,eda_207,3,analogcoder,True,formal-v1,new_task,1,3213,0,0,1,True,,True,0.009922747058823374,0.009922747058823374,2,records/units/gpt55/eda_207/3/analogcoder/record.json
gpt55,eda_207,3,direct,False,formal-v1,new_task,3,3382,0,0,3,False,specification,True,0.9135097811764705,0.9135097811764705,6,records/units/gpt55/eda_207/3/direct/record.json
gpt55,eda_207,3,full,True,formal-v1,new_task,2,4596,4,4499,2,False,,True,0.00724121764705873,0.00724121764705873,2,records/units/gpt55/eda_207/3/full/record.json
gpt55,eda_207,3,spicepilot,True,formal-v1,new_task,1,4771,0,0,1,True,,True,0.009922747058823374,0.009922747058823374,2,records/units/gpt55/eda_207/3/spicepilot/record.json
gpt55,eda_208,1,analogcoder,False,formal-v1,new_task,1,3576,0,0,1,False,specification,True,0.9999410309006819,0.9999410309006819,2,records/units/gpt55/eda_208/1/analogcoder/record.json
gpt55,eda_208,1,direct,False,formal-v1,new_task,3,3557,0,0,3,False,specification,True,0.9999410309006819,0.9999410309006819,6,records/units/gpt55/eda_208/1/direct/record.json
gpt55,eda_208,1,full,True,formal-v1,new_task,2,5134,4,4994,2,False,,True,0.005741356818181987,0.005741356818181987,2,records/units/gpt55/eda_208/1/full/record.json
gpt55,eda_208,1,spicepilot,True,formal-v1,new_task,1,4838,0,0,1,True,,True,0.005741356818181987,0.005741356818181987,2,records/units/gpt55/eda_208/1/spicepilot/record.json
gpt55,eda_208,2,analogcoder,False,formal-v1,new_task,1,3423,0,0,1,False,specification,True,0.9999410309006819,0.9999410309006819,2,records/units/gpt55/eda_208/2/analogcoder/record.json
gpt55,eda_208,2,direct,False,formal-v1,new_task,3,3548,0,0,3,False,specification,True,0.9999410309006819,0.9999410309006819,6,records/units/gpt55/eda_208/2/direct/record.json
gpt55,eda_208,2,full,True,formal-v1,new_task,2,5165,4,5004,2,False,,True,0.007805304545454633,0.007805304545454633,2,records/units/gpt55/eda_208/2/full/record.json
gpt55,eda_208,2,spicepilot,True,formal-v1,new_task,2,9746,0,0,2,False,,True,0.005741356818181987,0.005741356818181987,4,records/units/gpt55/eda_208/2/spicepilot/record.json
gpt55,eda_208,3,analogcoder,False,formal-v1,new_task,1,3546,0,0,1,False,specification,True,0.9999410309006819,0.9999410309006819,2,records/units/gpt55/eda_208/3/analogcoder/record.json
gpt55,eda_208,3,direct,False,formal-v1,new_task,3,3545,0,0,3,False,specification,True,0.9999410309006819,0.9999410309006819,6,records/units/gpt55/eda_208/3/direct/record.json
gpt55,eda_208,3,full,True,formal-v1,new_task,2,5184,4,4864,2,False,,True,0.008277406818181938,0.008277406818181938,2,records/units/gpt55/eda_208/3/full/record.json
gpt55,eda_208,3,spicepilot,True,formal-v1,new_task,2,9740,0,0,2,False,,True,0.005741356818181987,0.005741356818181987,4,records/units/gpt55/eda_208/3/spicepilot/record.json
gpt55,eda_209,1,analogcoder,False,formal-v1,new_task,2,8651,0,0,2,False,specification,True,0.0023315499999999184,0.0023315499999999184,2,records/units/gpt55/eda_209/1/analogcoder/record.json
gpt55,eda_209,1,direct,True,formal-v1,new_task,1,1278,0,0,1,True,,True,0.0023305200000000442,0.0023305200000000442,1,records/units/gpt55/eda_209/1/direct/record.json
gpt55,eda_209,1,full,True,formal-v1,new_task,1,2437,4,5062,1,True,,True,0.004722209999999914,0.004722209999999914,1,records/units/gpt55/eda_209/1/full/record.json
gpt55,eda_209,1,spicepilot,False,formal-v1,new_task,3,15106,0,0,3,False,generation,False,,1,0,records/units/gpt55/eda_209/1/spicepilot/record.json
gpt55,eda_209,2,analogcoder,False,formal-v1,new_task,3,13438,0,0,3,False,generation,False,,1,0,records/units/gpt55/eda_209/2/analogcoder/record.json
gpt55,eda_209,2,direct,False,formal-v1,new_task,3,3762,0,0,3,False,specification,True,0.49806053200000006,0.49806053200000006,6,records/units/gpt55/eda_209/2/direct/record.json
gpt55,eda_209,2,full,True,formal-v1,new_task,1,2378,4,5620,1,True,,True,0.0023305200000000442,0.0023305200000000442,1,records/units/gpt55/eda_209/2/full/record.json
gpt55,eda_209,2,spicepilot,False,formal-v1,new_task,3,15261,0,0,3,False,generation,False,,1,0,records/units/gpt55/eda_209/2/spicepilot/record.json
gpt55,eda_209,3,analogcoder,True,formal-v1,new_task,3,13515,0,0,3,False,,True,0.002382459999999975,0.002382459999999975,1,records/units/gpt55/eda_209/3/analogcoder/record.json
gpt55,eda_209,3,direct,True,formal-v1,new_task,2,2505,0,0,2,False,,True,0.0023305200000000442,0.0023305200000000442,3,records/units/gpt55/eda_209/3/direct/record.json
gpt55,eda_209,3,full,True,formal-v1,new_task,1,2414,4,5066,1,True,,True,0.0023305200000000442,0.0023305200000000442,1,records/units/gpt55/eda_209/3/full/record.json
gpt55,eda_209,3,spicepilot,False,formal-v1,new_task,3,15241,0,0,3,False,generation,False,,1,0,records/units/gpt55/eda_209/3/spicepilot/record.json
gpt55,eda_210,1,analogcoder,True,formal-v1,new_task,1,3554,0,0,1,True,,True,0.060606426666666637,0.060606426666666637,2,records/units/gpt55/eda_210/1/analogcoder/record.json
gpt55,eda_210,1,direct,True,formal-v1,new_task,1,1202,0,0,1,True,,True,0.057674353333333254,0.057674353333333254,2,records/units/gpt55/eda_210/1/direct/record.json
gpt55,eda_210,1,full,True,formal-v1,new_task,1,2273,4,4733,1,True,,True,0.057674353333333254,0.057674353333333254,2,records/units/gpt55/eda_210/1/full/record.json
gpt55,eda_210,1,spicepilot,True,formal-v1,new_task,2,9853,0,0,2,False,,True,0.057674353333333254,0.057674353333333254,2,records/units/gpt55/eda_210/1/spicepilot/record.json
gpt55,eda_210,2,analogcoder,False,formal-v1,new_task,1,3621,0,0,1,False,specification,True,0.02716911500000004,0.02716911500000004,2,records/units/gpt55/eda_210/2/analogcoder/record.json
gpt55,eda_210,2,direct,True,formal-v1,new_task,1,1204,0,0,1,True,,True,0.09207396666666666,0.09207396666666666,2,records/units/gpt55/eda_210/2/direct/record.json
gpt55,eda_210,2,full,False,formal-v1,new_task,3,8323,4,5032,3,False,specification,True,0.16593369333333335,0.16593369333333335,6,records/units/gpt55/eda_210/2/full/record.json
gpt55,eda_210,2,spicepilot,True,formal-v1,new_task,1,5017,0,0,1,True,,True,0.09207396666666666,0.09207396666666666,2,records/units/gpt55/eda_210/2/spicepilot/record.json
gpt55,eda_210,3,analogcoder,True,formal-v1,new_task,1,3333,0,0,1,True,,True,0.09207396666666666,0.09207396666666666,2,records/units/gpt55/eda_210/3/analogcoder/record.json
gpt55,eda_210,3,direct,True,formal-v1,new_task,1,1206,0,0,1,True,,True,0.057674353333333254,0.057674353333333254,2,records/units/gpt55/eda_210/3/direct/record.json
gpt55,eda_210,3,full,True,formal-v1,new_task,1,2249,4,4791,1,True,,True,0.09207396666666666,0.09207396666666666,2,records/units/gpt55/eda_210/3/full/record.json
gpt55,eda_210,3,spicepilot,True,formal-v1,new_task,1,4930,0,0,1,True,,True,0.057674353333333254,0.057674353333333254,2,records/units/gpt55/eda_210/3/spicepilot/record.json
qwen38,eda_005,1,analogcoder,True,formal-v1,development,2,8131,0,0,2,False,,True,0.0003056430000000887,0.0003056430000000887,1,records/units/qwen38/eda_005/1/analogcoder/record.json
qwen38,eda_005,1,direct,False,formal-v1,development,3,2168,0,0,3,False,simulation,False,,1,4,records/units/qwen38/eda_005/1/direct/record.json
qwen38,eda_005,1,full,False,formal-v1,development,3,8958,4,3369,3,False,simulation,False,,1,6,records/units/qwen38/eda_005/1/full/record.json
qwen38,eda_005,1,spicepilot,True,formal-v1,development,3,14992,0,0,3,False,,True,0.0003056430000000887,0.0003056430000000887,1,records/units/qwen38/eda_005/1/spicepilot/record.json
qwen38,eda_005,2,analogcoder,True,formal-v1,development,3,14053,0,0,3,False,,True,0.0003056430000000887,0.0003056430000000887,1,records/units/qwen38/eda_005/2/analogcoder/record.json
qwen38,eda_005,2,direct,False,formal-v1,development,3,2046,0,0,3,False,simulation,False,,1,6,records/units/qwen38/eda_005/2/direct/record.json
qwen38,eda_005,2,full,True,formal-v1,development,1,2144,4,3362,1,True,,True,0.0003056430000000887,0.0003056430000000887,1,records/units/qwen38/eda_005/2/full/record.json
qwen38,eda_005,2,spicepilot,False,formal-v1,development,3,16259,0,0,3,False,specification,True,0.00030582199999997786,0.00030582199999997786,4,records/units/qwen38/eda_005/2/spicepilot/record.json
qwen38,eda_005,3,analogcoder,False,formal-v1,development,3,12970,0,0,3,False,specification,True,0.001977794000000088,0.001977794000000088,2,records/units/qwen38/eda_005/3/analogcoder/record.json
qwen38,eda_005,3,direct,False,formal-v1,development,3,2150,0,0,3,False,parse,False,,1,0,records/units/qwen38/eda_005/3/direct/record.json
qwen38,eda_005,3,full,False,formal-v1,development,3,7284,4,3273,3,False,parse,False,,1,0,records/units/qwen38/eda_005/3/full/record.json
qwen38,eda_005,3,spicepilot,True,formal-v1,development,1,4957,0,0,1,True,,True,0.0004972950000000864,0.0004972950000000864,1,records/units/qwen38/eda_005/3/spicepilot/record.json
qwen38,eda_006,1,analogcoder,False,formal-v1,development,3,15049,0,0,3,False,specification,True,0.2376508681818182,0.2376508681818182,2,records/units/qwen38/eda_006/1/analogcoder/record.json
qwen38,eda_006,1,direct,False,formal-v1,development,3,2208,0,0,3,False,parse,False,,1,4,records/units/qwen38/eda_006/1/direct/record.json
qwen38,eda_006,1,full,False,formal-v1,development,3,8628,4,3450,3,False,simulation,False,,1,6,records/units/qwen38/eda_006/1/full/record.json
qwen38,eda_006,1,spicepilot,False,formal-v1,development,3,17301,0,0,3,False,generation,False,,1,2,records/units/qwen38/eda_006/1/spicepilot/record.json
qwen38,eda_006,2,analogcoder,True,formal-v1,development,2,12778,0,0,2,False,,True,0.00027529090909084175,0.00027529090909084175,1,records/units/qwen38/eda_006/2/analogcoder/record.json
qwen38,eda_006,2,direct,False,formal-v1,development,3,2389,0,0,3,False,parse,False,,1,0,records/units/qwen38/eda_006/2/direct/record.json
qwen38,eda_006,2,full,False,formal-v1,development,3,8725,4,3630,3,False,specification,True,0.9999995054669681,0.9999995054669681,6,records/units/qwen38/eda_006/2/full/record.json
qwen38,eda_006,2,spicepilot,False,formal-v1,development,3,16233,0,0,3,False,generation,False,,1,4,records/units/qwen38/eda_006/2/spicepilot/record.json
qwen38,eda_006,3,analogcoder,False,formal-v1,development,3,17392,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_006/3/analogcoder/record.json
qwen38,eda_006,3,direct,False,formal-v1,development,3,2126,0,0,3,False,specification,True,0.9165325262727273,0.9165325262727273,6,records/units/qwen38/eda_006/3/direct/record.json
qwen38,eda_006,3,full,False,formal-v1,development,3,8867,4,3651,3,False,simulation,False,,1,6,records/units/qwen38/eda_006/3/full/record.json
qwen38,eda_006,3,spicepilot,True,formal-v1,development,3,14607,0,0,3,False,,True,0.0002538909090909026,0.0002538909090909026,3,records/units/qwen38/eda_006/3/spicepilot/record.json
qwen38,eda_007,1,analogcoder,False,formal-v1,development,3,22184,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_007/1/analogcoder/record.json
qwen38,eda_007,1,direct,False,formal-v1,development,3,2370,0,0,3,False,parse,False,,1,4,records/units/qwen38/eda_007/1/direct/record.json
qwen38,eda_007,1,full,False,formal-v1,development,3,8245,4,3718,3,False,specification,True,0.9529554795999999,0.9529554795999999,5,records/units/qwen38/eda_007/1/full/record.json
qwen38,eda_007,1,spicepilot,False,formal-v1,development,3,19342,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_007/1/spicepilot/record.json
qwen38,eda_007,2,analogcoder,False,formal-v1,development,3,30997,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_007/2/analogcoder/record.json
qwen38,eda_007,2,direct,False,formal-v1,development,3,2272,0,0,3,False,parse,False,,1,3,records/units/qwen38/eda_007/2/direct/record.json
qwen38,eda_007,2,full,False,formal-v1,development,3,8386,4,3324,3,False,specification,True,0.9999993353492981,0.9999993353492981,6,records/units/qwen38/eda_007/2/full/record.json
qwen38,eda_007,2,spicepilot,False,formal-v1,development,3,18455,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_007/2/spicepilot/record.json
qwen38,eda_007,3,analogcoder,False,formal-v1,development,3,20293,0,0,3,False,specification,True,1.00192707996,1,2,records/units/qwen38/eda_007/3/analogcoder/record.json
qwen38,eda_007,3,direct,False,formal-v1,development,3,2388,0,0,3,False,parse,False,,1,3,records/units/qwen38/eda_007/3/direct/record.json
qwen38,eda_007,3,full,False,formal-v1,development,3,8140,4,3467,3,False,specification,True,0.87709104,0.87709104,6,records/units/qwen38/eda_007/3/full/record.json
qwen38,eda_007,3,spicepilot,False,formal-v1,development,3,15850,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_007/3/spicepilot/record.json
qwen38,eda_008,1,analogcoder,False,formal-v1,development,2,7448,0,0,2,False,specification,True,0.12266687200000007,0.12266687200000007,2,records/units/qwen38/eda_008/1/analogcoder/record.json
qwen38,eda_008,1,direct,False,formal-v1,development,3,2132,0,0,3,False,parse,False,,1,2,records/units/qwen38/eda_008/1/direct/record.json
qwen38,eda_008,1,full,False,formal-v1,development,3,9216,4,3603,3,False,simulation,False,,1,6,records/units/qwen38/eda_008/1/full/record.json
qwen38,eda_008,1,spicepilot,False,formal-v1,development,3,17975,0,0,3,False,specification,True,0.9949615163,0.9949615163,2,records/units/qwen38/eda_008/1/spicepilot/record.json
qwen38,eda_008,2,analogcoder,False,formal-v1,development,3,14622,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_008/2/analogcoder/record.json
qwen38,eda_008,2,direct,False,formal-v1,development,3,2589,0,0,3,False,simulation,False,,1,3,records/units/qwen38/eda_008/2/direct/record.json
qwen38,eda_008,2,full,False,formal-v1,development,3,8813,4,3543,3,False,simulation,False,,1,6,records/units/qwen38/eda_008/2/full/record.json
qwen38,eda_008,2,spicepilot,False,formal-v1,development,3,15230,0,0,3,False,specification,True,0.99005921019,0.99005921019,6,records/units/qwen38/eda_008/2/spicepilot/record.json
